date,season,year,month,hour,weekday,weather,temperature,feeling_temperature,humidity,windspeed,casual_user,registered_user,total_user,day_type,temp_group
2012-06-18,Summer,2012,6,22,Monday,Mist,25.42,29.54,73.0,11.0,21,143,164,Workday,Hot
2012-06-18,Summer,2012,6,23,Monday,Light Precipitation,24.6,28.79,78.0,13.0,17,57,74,Workday,Warm
2012-06-19,Summer,2012,6,0,Tuesday,Mist,24.6,28.79,78.0,11.0,5,30,35,Workday,Warm
2012-06-19,Summer,2012,6,1,Tuesday,Mist,24.6,28.79,78.0,11.0,1,13,14,Workday,Warm
2012-06-19,Summer,2012,6,2,Tuesday,Mist,24.6,28.79,78.0,9.0,1,14,15,Workday,Warm
2012-06-19,Summer,2012,6,3,Tuesday,Mist,24.6,28.79,78.0,7.0,1,7,8,Workday,Warm
2012-06-19,Summer,2012,6,4,Tuesday,Mist,24.6,28.79,78.0,9.0,1,9,10,Workday,Warm
2012-06-19,Summer,2012,6,5,Tuesday,Mist,24.6,28.79,78.0,13.0,3,34,37,Workday,Warm
2012-06-19,Summer,2012,6,6,Tuesday,Mist,24.6,28.79,78.0,7.0,9,152,161,Workday,Warm
2012-06-19,Summer,2012,6,7,Tuesday,Mist,24.6,28.79,78.0,9.0,18,462,480,Workday,Warm
2012-06-19,Summer,2012,6,8,Tuesday,Mist,24.6,28.79,78.0,11.0,40,633,673,Workday,Warm
2012-06-19,Summer,2012,6,9,Tuesday,Clear,26.24,30.3,73.0,6.0,40,288,328,Workday,Hot
2012-06-19,Summer,2012,6,10,Tuesday,Clear,26.24,30.3,73.0,6.0,44,136,180,Workday,Hot
2012-06-19,Summer,2012,6,11,Tuesday,Clear,27.06,31.06,69.0,9.0,56,174,230,Workday,Hot
2012-06-19,Summer,2012,6,12,Tuesday,Clear,28.7,32.57,65.0,6.0,70,222,292,Workday,Hot
2012-06-19,Summer,2012,6,13,Tuesday,Clear,30.34,34.09,58.0,9.0,69,203,272,Workday,Hot
2012-06-19,Summer,2012,6,14,Tuesday,Clear,31.16,35.6,58.0,7.0,61,166,227,Workday,Hot
2012-06-19,Summer,2012,6,15,Tuesday,Clear,31.98,37.12,59.0,11.0,72,187,259,Workday,Hot
2012-06-19,Summer,2012,6,16,Tuesday,Clear,32.8,37.88,55.0,15.0,48,286,334,Workday,Hot
2012-06-19,Summer,2012,6,17,Tuesday,Clear,32.8,37.88,55.0,13.0,86,725,811,Workday,Hot
2012-06-19,Summer,2012,6,18,Tuesday,Clear,32.8,37.88,55.0,11.0,91,704,795,Workday,Hot
2012-06-19,Summer,2012,6,19,Tuesday,Clear,32.8,38.64,59.0,15.0,82,432,514,Workday,Hot
2012-06-19,Summer,2012,6,20,Tuesday,Clear,32.8,37.88,55.0,17.0,59,399,458,Workday,Hot
2012-06-19,Summer,2012,6,21,Tuesday,Clear,31.16,35.6,62.0,11.0,37,239,276,Workday,Hot
2012-06-19,Summer,2012,6,22,Tuesday,Clear,29.52,34.85,79.0,6.0,51,240,291,Workday,Hot
2012-06-19,Summer,2012,6,23,Tuesday,Clear,29.52,34.85,79.0,9.0,23,102,125,Workday,Hot
2012-06-20,Summer,2012,6,0,Wednesday,Clear,28.7,33.34,79.0,13.0,5,48,53,Workday,Hot
2012-06-20,Summer,2012,6,1,Wednesday,Clear,27.88,31.82,79.0,13.0,7,20,27,Workday,Hot
2012-06-20,Summer,2012,6,2,Wednesday,Clear,27.06,30.3,83.0,11.0,1,5,6,Workday,Hot
2012-06-20,Summer,2012,6,3,Wednesday,Clear,27.06,30.3,83.0,9.0,2,6,8,Workday,Hot
2012-06-20,Summer,2012,6,4,Wednesday,Clear,27.06,30.3,83.0,6.0,1,6,7,Workday,Hot
2012-06-20,Summer,2012,6,5,Wednesday,Clear,27.06,30.3,83.0,6.0,2,37,39,Workday,Hot
2012-06-20,Summer,2012,6,6,Wednesday,Mist,26.24,28.79,89.0,6.0,9,156,165,Workday,Hot
2012-06-20,Summer,2012,6,7,Wednesday,Mist,27.06,29.54,89.0,0.0,20,444,464,Workday,Hot
2012-06-20,Summer,2012,6,8,Wednesday,Mist,28.7,33.34,79.0,7.0,43,600,643,Workday,Hot
2012-06-20,Summer,2012,6,9,Wednesday,Mist,29.52,34.85,74.0,0.0,40,276,316,Workday,Hot
2012-06-20,Summer,2012,6,10,Wednesday,Clear,33.62,38.64,52.0,9.0,41,126,167,Workday,Hot
2012-06-20,Summer,2012,6,11,Wednesday,Clear,34.44,39.4,49.0,13.0,54,134,188,Workday,Hot
2012-06-20,Summer,2012,6,12,Wednesday,Clear,35.26,40.15,47.0,11.0,30,150,180,Workday,Hot
2012-06-20,Summer,2012,6,13,Wednesday,Clear,35.26,39.4,44.0,7.0,48,163,211,Workday,Hot
2012-06-20,Summer,2012,6,14,Wednesday,Clear,36.08,40.15,39.0,13.0,56,134,190,Workday,Hot
2012-06-20,Summer,2012,6,15,Wednesday,Clear,36.9,40.91,35.0,0.0,36,143,179,Workday,Hot
2012-06-20,Summer,2012,6,16,Wednesday,Clear,36.9,40.91,35.0,7.0,51,284,335,Workday,Hot
2012-06-20,Summer,2012,6,17,Wednesday,Clear,36.9,40.91,37.0,0.0,80,611,691,Workday,Hot
2012-06-20,Summer,2012,6,18,Wednesday,Clear,36.9,40.91,37.0,0.0,81,591,672,Workday,Hot
2012-06-20,Summer,2012,6,19,Wednesday,Clear,36.08,39.4,37.0,17.0,90,449,539,Workday,Hot
2012-06-20,Summer,2012,6,20,Wednesday,Clear,35.26,38.64,39.0,15.0,81,326,407,Workday,Hot
2012-06-20,Summer,2012,6,21,Wednesday,Clear,34.44,37.88,44.0,6.0,42,302,344,Workday,Hot
2012-06-20,Summer,2012,6,22,Wednesday,Clear,33.62,37.88,46.0,7.0,31,226,257,Workday,Hot
2012-06-20,Summer,2012,6,23,Wednesday,Clear,31.98,37.12,59.0,7.0,21,102,123,Workday,Hot
2012-06-21,Fall,2012,6,0,Thursday,Clear,30.34,34.85,70.0,6.0,16,53,69,Workday,Hot
2012-06-21,Fall,2012,6,1,Thursday,Clear,29.52,34.85,79.0,9.0,2,16,18,Workday,Hot
2012-06-21,Fall,2012,6,2,Thursday,Clear,29.52,34.85,79.0,7.0,11,7,18,Workday,Hot
2012-06-21,Fall,2012,6,3,Thursday,Clear,29.52,34.85,74.0,0.0,3,8,11,Workday,Hot
2012-06-21,Fall,2012,6,4,Thursday,Clear,28.7,33.34,84.0,6.0,1,11,12,Workday,Hot
2012-06-21,Fall,2012,6,5,Thursday,Clear,28.7,33.34,84.0,7.0,3,37,40,Workday,Hot
2012-06-21,Fall,2012,6,6,Thursday,Mist,28.7,33.34,84.0,6.0,3,147,150,Workday,Hot
2012-06-21,Fall,2012,6,7,Thursday,Mist,28.7,33.34,84.0,6.0,26,437,463,Workday,Hot
2012-06-21,Fall,2012,6,8,Thursday,Clear,30.34,34.85,70.0,0.0,27,563,590,Workday,Hot
2012-06-21,Fall,2012,6,9,Thursday,Clear,32.8,37.88,55.0,13.0,32,224,256,Workday,Hot
2012-06-21,Fall,2012,6,10,Thursday,Clear,34.44,39.4,49.0,7.0,36,114,150,Workday,Hot
2012-06-21,Fall,2012,6,11,Thursday,Clear,35.26,39.4,41.0,9.0,40,121,161,Workday,Hot
2012-06-21,Fall,2012,6,12,Thursday,Clear,36.9,40.91,35.0,13.0,33,182,215,Workday,Hot
2012-06-21,Fall,2012,6,13,Thursday,Clear,36.9,40.91,35.0,0.0,31,141,172,Workday,Hot
2012-06-21,Fall,2012,6,14,Thursday,Clear,36.08,39.4,37.0,11.0,27,149,176,Workday,Hot
2012-06-21,Fall,2012,6,15,Thursday,Clear,37.72,41.66,33.0,11.0,40,154,194,Workday,Hot
2012-06-21,Fall,2012,6,16,Thursday,Clear,36.9,40.91,35.0,9.0,37,283,320,Workday,Hot
2012-06-21,Fall,2012,6,17,Thursday,Clear,36.08,39.4,37.0,0.0,80,535,615,Workday,Hot
2012-06-21,Fall,2012,6,18,Thursday,Clear,35.26,39.4,41.0,13.0,78,562,640,Workday,Hot
2012-06-21,Fall,2012,6,19,Thursday,Clear,36.08,40.15,39.0,15.0,84,415,499,Workday,Hot
2012-06-21,Fall,2012,6,20,Thursday,Clear,35.26,39.4,44.0,13.0,79,357,436,Workday,Hot
2012-06-21,Fall,2012,6,21,Thursday,Clear,33.62,38.64,52.0,13.0,55,256,311,Workday,Hot
2012-06-21,Fall,2012,6,22,Thursday,Clear,32.8,39.4,63.0,11.0,22,221,243,Workday,Hot
2012-06-21,Fall,2012,6,23,Thursday,Clear,32.8,38.64,59.0,6.0,12,134,146,Workday,Hot
2012-06-22,Fall,2012,6,0,Friday,Mist,31.16,36.36,70.0,7.0,16,77,93,Workday,Hot
2012-06-22,Fall,2012,6,1,Friday,Clear,31.16,37.12,75.0,11.0,3,28,31,Workday,Hot
2012-06-22,Fall,2012,6,2,Friday,Clear,30.34,35.6,79.0,0.0,0,12,12,Workday,Hot
2012-06-22,Fall,2012,6,3,Friday,Clear,30.34,35.6,79.0,0.0,1,6,7,Workday,Hot
2012-06-22,Fall,2012,6,4,Friday,Mist,31.16,36.36,66.0,0.0,3,7,10,Workday,Hot
2012-06-22,Fall,2012,6,5,Friday,Mist,30.34,34.85,66.0,6.0,3,35,38,Workday,Hot
2012-06-22,Fall,2012,6,6,Friday,Mist,30.34,34.85,66.0,0.0,4,118,122,Workday,Hot
2012-06-22,Fall,2012,6,7,Friday,Clear,30.34,34.09,58.0,11.0,19,340,359,Workday,Hot
2012-06-22,Fall,2012,6,8,Friday,Clear,31.16,34.85,55.0,9.0,49,564,613,Workday,Hot
2012-06-22,Fall,2012,6,9,Friday,Clear,31.16,35.6,58.0,15.0,55,278,333,Workday,Hot
2012-06-22,Fall,2012,6,10,Friday,Clear,32.8,37.12,52.0,24.0,52,133,185,Workday,Hot
2012-06-22,Fall,2012,6,11,Friday,Clear,32.8,37.12,49.0,11.0,76,160,236,Workday,Hot
2012-06-22,Fall,2012,6,12,Friday,Clear,34.44,39.4,49.0,9.0,63,191,254,Workday,Hot
2012-06-22,Fall,2012,6,13,Friday,Clear,36.08,40.15,39.0,15.0,72,228,300,Workday,Hot
2012-06-22,Fall,2012,6,14,Friday,Clear,36.08,40.15,39.0,15.0,65,198,263,Workday,Hot
2012-06-22,Fall,2012,6,15,Friday,Clear,36.9,40.91,35.0,24.0,72,212,284,Workday,Hot
2012-06-22,Fall,2012,6,16,Friday,Clear,36.9,40.15,31.0,15.0,67,313,380,Workday,Hot
2012-06-22,Fall,2012,6,17,Friday,Mist,33.62,36.36,38.0,11.0,95,551,646,Workday,Hot
2012-06-22,Fall,2012,6,18,Friday,Mist,32.8,37.88,55.0,13.0,62,443,505,Workday,Hot
2012-06-22,Fall,2012,6,19,Friday,Mist,31.16,34.85,55.0,35.0,45,317,362,Workday,Hot
2012-06-22,Fall,2012,6,20,Friday,Mist,31.16,34.85,55.0,35.0,31,171,202,Workday,Hot
2012-06-22,Fall,2012,6,21,Friday,Light Precipitation,27.88,31.82,65.0,19.0,40,177,217,Workday,Hot
2012-06-22,Fall,2012,6,22,Friday,Clear,27.88,31.82,69.0,9.0,42,155,197,Workday,Hot
2012-06-22,Fall,2012,6,23,Friday,Mist,27.06,31.06,74.0,0.0,29,145,174,Workday,Hot
2012-06-23,Fall,2012,6,0,Saturday,Clear,26.24,28.79,83.0,0.0,14,102,116,Holiday,Hot
2012-06-23,Fall,2012,6,1,Saturday,Clear,27.06,30.3,78.0,9.0,16,107,123,Holiday,Hot
2012-06-23,Fall,2012,6,2,Saturday,Mist,26.24,28.79,83.0,13.0,18,75,93,Holiday,Hot
2012-06-23,Fall,2012,6,3,Saturday,Mist,26.24,28.79,83.0,6.0,10,32,42,Holiday,Hot
2012-06-23,Fall,2012,6,4,Saturday,Mist,26.24,28.79,83.0,11.0,6,13,19,Holiday,Hot
2012-06-23,Fall,2012,6,5,Saturday,Mist,26.24,28.79,83.0,13.0,1,11,12,Holiday,Hot
2012-06-23,Fall,2012,6,6,Saturday,Clear,26.24,28.79,83.0,6.0,10,37,47,Holiday,Hot
2012-06-23,Fall,2012,6,7,Saturday,Clear,26.24,28.79,83.0,11.0,19,59,78,Holiday,Hot
2012-06-23,Fall,2012,6,8,Saturday,Clear,27.88,31.82,69.0,15.0,34,133,167,Holiday,Hot
2012-06-23,Fall,2012,6,9,Saturday,Clear,29.52,34.09,62.0,13.0,85,247,332,Holiday,Hot
2012-06-23,Fall,2012,6,10,Saturday,Clear,30.34,34.09,55.0,13.0,177,317,494,Holiday,Hot
2012-06-23,Fall,2012,6,11,Saturday,Clear,31.16,34.09,48.0,15.0,167,349,516,Holiday,Hot
2012-06-23,Fall,2012,6,12,Saturday,Clear,32.8,36.36,43.0,13.0,203,399,602,Holiday,Hot
2012-06-23,Fall,2012,6,13,Saturday,Clear,33.62,36.36,34.0,13.0,226,338,564,Holiday,Hot
2012-06-23,Fall,2012,6,14,Saturday,Clear,31.98,34.09,33.0,17.0,238,371,609,Holiday,Hot
2012-06-23,Fall,2012,6,15,Saturday,Clear,34.44,36.36,30.0,22.0,217,266,483,Holiday,Hot
2012-06-23,Fall,2012,6,16,Saturday,Clear,34.44,35.6,26.0,20.0,196,317,513,Holiday,Hot
2012-06-23,Fall,2012,6,17,Saturday,Clear,33.62,35.6,26.0,17.0,214,316,530,Holiday,Hot
2012-06-23,Fall,2012,6,18,Saturday,Clear,33.62,35.6,26.0,20.0,194,287,481,Holiday,Hot
2012-06-23,Fall,2012,6,19,Saturday,Clear,32.8,34.85,27.0,13.0,185,240,425,Holiday,Hot
2012-06-23,Fall,2012,6,20,Saturday,Clear,31.98,34.09,31.0,13.0,158,228,386,Holiday,Hot
2012-06-23,Fall,2012,6,21,Saturday,Clear,31.16,33.34,33.0,9.0,99,223,322,Holiday,Hot
2012-06-23,Fall,2012,6,22,Saturday,Clear,30.34,32.57,37.0,7.0,101,178,279,Holiday,Hot
2012-06-23,Fall,2012,6,23,Saturday,Clear,29.52,32.57,44.0,0.0,69,156,225,Holiday,Hot
2012-06-24,Fall,2012,6,0,Sunday,Clear,28.7,32.57,51.0,0.0,31,132,163,Holiday,Hot
2012-06-24,Fall,2012,6,1,Sunday,Mist,27.88,31.82,54.0,6.0,39,88,127,Holiday,Hot
2012-06-24,Fall,2012,6,2,Sunday,Mist,27.88,31.82,51.0,0.0,34,80,114,Holiday,Hot
2012-06-24,Fall,2012,6,3,Sunday,Mist,27.06,31.06,65.0,6.0,19,41,60,Holiday,Hot
2012-06-24,Fall,2012,6,4,Sunday,Mist,27.06,31.06,65.0,0.0,4,9,13,Holiday,Hot
2012-06-24,Fall,2012,6,5,Sunday,Clear,25.42,30.3,69.0,9.0,1,7,8,Holiday,Hot
2012-06-24,Fall,2012,6,6,Sunday,Clear,26.24,30.3,65.0,11.0,6,19,25,Holiday,Hot
2012-06-24,Fall,2012,6,7,Sunday,Clear,26.24,30.3,69.0,7.0,23,48,71,Holiday,Hot
2012-06-24,Fall,2012,6,8,Sunday,Clear,28.7,32.57,58.0,0.0,38,103,141,Holiday,Hot
2012-06-24,Fall,2012,6,9,Sunday,Clear,29.52,33.34,51.0,0.0,63,169,232,Holiday,Hot
2012-06-24,Fall,2012,6,10,Sunday,Clear,31.16,34.09,40.0,0.0,161,291,452,Holiday,Hot
2012-06-24,Fall,2012,6,11,Sunday,Clear,31.16,34.09,40.0,9.0,215,291,506,Holiday,Hot
2012-06-24,Fall,2012,6,12,Sunday,Clear,32.8,34.85,33.0,15.0,227,329,556,Holiday,Hot
2012-06-24,Fall,2012,6,13,Sunday,Clear,32.8,34.85,33.0,19.0,237,348,585,Holiday,Hot
2012-06-24,Fall,2012,6,14,Sunday,Clear,34.44,36.36,30.0,20.0,253,298,551,Holiday,Hot
2012-06-24,Fall,2012,6,15,Sunday,Clear,35.26,37.12,28.0,15.0,197,290,487,Holiday,Hot
2012-06-24,Fall,2012,6,16,Sunday,Clear,34.44,36.36,30.0,17.0,181,280,461,Holiday,Hot
2012-06-24,Fall,2012,6,17,Sunday,Clear,34.44,36.36,32.0,17.0,203,329,532,Holiday,Hot
2012-06-24,Fall,2012,6,18,Sunday,Clear,33.62,36.36,34.0,17.0,186,348,534,Holiday,Hot
2012-06-24,Fall,2012,6,19,Sunday,Clear,32.8,35.6,38.0,20.0,176,247,423,Holiday,Hot
2012-06-24,Fall,2012,6,20,Sunday,Clear,31.98,34.85,46.0,17.0,108,224,332,Holiday,Hot
2012-06-24,Fall,2012,6,21,Sunday,Clear,31.16,34.85,55.0,15.0,76,177,253,Holiday,Hot
2012-06-24,Fall,2012,6,22,Sunday,Clear,30.34,34.09,55.0,7.0,53,125,178,Holiday,Hot
2012-06-24,Fall,2012,6,23,Sunday,Clear,30.34,34.09,58.0,7.0,20,67,87,Holiday,Hot
2012-06-25,Fall,2012,6,0,Monday,Clear,29.52,34.09,62.0,17.0,31,37,68,Workday,Hot
2012-06-25,Fall,2012,6,1,Monday,Clear,28.7,32.57,65.0,15.0,11,20,31,Workday,Hot
2012-06-25,Fall,2012,6,2,Monday,Clear,28.7,32.57,70.0,15.0,4,10,14,Workday,Hot
2012-06-25,Fall,2012,6,3,Monday,Clear,27.88,31.82,69.0,17.0,1,4,5,Workday,Hot
2012-06-25,Fall,2012,6,4,Monday,Clear,27.06,30.3,78.0,17.0,0,4,4,Workday,Hot
2012-06-25,Fall,2012,6,5,Monday,Clear,27.06,31.06,74.0,11.0,1,42,43,Workday,Hot
2012-06-25,Fall,2012,6,6,Monday,Clear,26.24,29.54,78.0,11.0,11,147,158,Workday,Hot
2012-06-25,Fall,2012,6,7,Monday,Clear,27.06,31.06,74.0,15.0,30,455,485,Workday,Hot
2012-06-25,Fall,2012,6,8,Monday,Clear,27.06,31.06,69.0,13.0,53,555,608,Workday,Hot
2012-06-25,Fall,2012,6,9,Monday,Clear,28.7,32.57,65.0,13.0,37,231,268,Workday,Hot
2012-06-25,Fall,2012,6,10,Monday,Clear,31.16,34.85,55.0,11.0,58,126,184,Workday,Hot
2012-06-25,Fall,2012,6,11,Monday,Clear,32.8,36.36,43.0,22.0,54,127,181,Workday,Hot
2012-06-25,Fall,2012,6,12,Monday,Mist,31.16,34.09,45.0,20.0,74,196,270,Workday,Hot
2012-06-25,Fall,2012,6,13,Monday,Clear,29.52,33.34,51.0,20.0,79,181,260,Workday,Hot
2012-06-25,Fall,2012,6,14,Monday,Clear,31.98,34.85,43.0,17.0,90,161,251,Workday,Hot
2012-06-25,Fall,2012,6,15,Monday,Clear,31.98,34.09,38.0,31.0,65,168,233,Workday,Hot
2012-06-25,Fall,2012,6,16,Monday,Clear,32.8,34.85,31.0,26.0,104,310,414,Workday,Hot
2012-06-25,Fall,2012,6,17,Monday,Clear,32.8,34.09,24.0,31.0,76,757,833,Workday,Hot
2012-06-25,Fall,2012,6,18,Monday,Clear,31.16,33.34,27.0,30.0,100,691,791,Workday,Hot
2012-06-25,Fall,2012,6,19,Monday,Clear,30.34,32.57,27.0,31.0,74,508,582,Workday,Hot
2012-06-25,Fall,2012,6,20,Monday,Clear,29.52,32.57,30.0,30.0,100,375,475,Workday,Hot
2012-06-25,Fall,2012,6,21,Monday,Clear,27.88,31.06,30.0,22.0,50,281,331,Workday,Hot
2012-06-25,Fall,2012,6,22,Monday,Clear,27.06,31.06,29.0,26.0,21,166,187,Workday,Hot
2012-06-25,Fall,2012,6,23,Monday,Clear,26.24,31.06,33.0,22.0,15,88,103,Workday,Hot
2012-06-26,Fall,2012,6,0,Tuesday,Clear,25.42,31.06,33.0,22.0,8,29,37,Workday,Hot
2012-06-26,Fall,2012,6,1,Tuesday,Clear,24.6,31.06,35.0,26.0,11,19,30,Workday,Warm
2012-06-26,Fall,2012,6,2,Tuesday,Clear,22.96,26.52,43.0,19.0,2,7,9,Workday,Warm
2012-06-26,Fall,2012,6,3,Tuesday,Clear,22.14,25.76,45.0,19.0,2,7,9,Workday,Warm
2012-06-26,Fall,2012,6,4,Tuesday,Clear,22.14,25.76,45.0,20.0,1,9,10,Workday,Warm
2012-06-26,Fall,2012,6,5,Tuesday,Clear,21.32,25.0,48.0,26.0,3,36,39,Workday,Warm
2012-06-26,Fall,2012,6,6,Tuesday,Clear,21.32,25.0,52.0,20.0,12,176,188,Workday,Warm
2012-06-26,Fall,2012,6,7,Tuesday,Clear,21.32,25.0,52.0,24.0,21,531,552,Workday,Warm
2012-06-26,Fall,2012,6,8,Tuesday,Clear,22.96,26.52,49.0,22.0,34,622,656,Workday,Warm
2012-06-26,Fall,2012,6,9,Tuesday,Clear,23.78,27.28,46.0,28.0,30,298,328,Workday,Warm
2012-06-26,Fall,2012,6,10,Tuesday,Clear,25.42,31.06,41.0,24.0,37,153,190,Workday,Hot
2012-06-26,Fall,2012,6,11,Tuesday,Clear,26.24,31.06,36.0,28.0,46,189,235,Workday,Hot
2012-06-26,Fall,2012,6,12,Tuesday,Clear,27.06,31.06,34.0,30.0,80,228,308,Workday,Hot
2012-06-26,Fall,2012,6,13,Tuesday,Clear,28.7,31.82,30.0,31.0,74,232,306,Workday,Hot
2012-06-26,Fall,2012,6,14,Tuesday,Clear,28.7,31.82,30.0,31.0,81,186,267,Workday,Hot
2012-06-26,Fall,2012,6,15,Tuesday,Clear,29.52,32.57,28.0,31.0,88,229,317,Workday,Hot
2012-06-26,Fall,2012,6,16,Tuesday,Clear,29.52,31.82,26.0,33.0,67,349,416,Workday,Hot
2012-06-26,Fall,2012,6,17,Tuesday,Clear,29.52,32.57,28.0,28.0,104,796,900,Workday,Hot
2012-06-26,Fall,2012,6,18,Tuesday,Clear,29.52,32.57,28.0,24.0,105,719,824,Workday,Hot
2012-06-26,Fall,2012,6,19,Tuesday,Clear,29.52,32.57,28.0,15.0,83,529,612,Workday,Hot
2012-06-26,Fall,2012,6,20,Tuesday,Clear,28.7,31.82,30.0,19.0,88,417,505,Workday,Hot
2012-06-26,Fall,2012,6,21,Tuesday,Clear,27.88,31.82,34.0,13.0,61,267,328,Workday,Hot
2012-06-26,Fall,2012,6,22,Tuesday,Clear,27.06,31.06,34.0,17.0,26,219,245,Workday,Hot
2012-06-26,Fall,2012,6,23,Tuesday,Clear,25.42,31.06,41.0,9.0,13,118,131,Workday,Hot
2012-06-27,Fall,2012,6,0,Wednesday,Clear,25.42,31.06,41.0,13.0,15,39,54,Workday,Hot
2012-06-27,Fall,2012,6,1,Wednesday,Clear,24.6,31.06,43.0,11.0,5,18,23,Workday,Warm
2012-06-27,Fall,2012,6,2,Wednesday,Clear,22.96,26.52,49.0,9.0,2,12,14,Workday,Warm
2012-06-27,Fall,2012,6,3,Wednesday,Clear,23.78,27.28,46.0,6.0,1,7,8,Workday,Warm
2012-06-27,Fall,2012,6,4,Wednesday,Clear,24.6,31.06,40.0,17.0,0,11,11,Workday,Warm
2012-06-27,Fall,2012,6,5,Wednesday,Clear,24.6,31.06,43.0,19.0,2,34,36,Workday,Warm
2012-06-27,Fall,2012,6,6,Wednesday,Clear,23.78,27.28,46.0,19.0,7,193,200,Workday,Warm
2012-06-27,Fall,2012,6,7,Wednesday,Clear,24.6,31.06,43.0,24.0,29,498,527,Workday,Warm
2012-06-27,Fall,2012,6,8,Wednesday,Clear,25.42,31.06,43.0,22.0,49,638,687,Workday,Hot
2012-06-27,Fall,2012,6,9,Wednesday,Clear,27.06,31.06,41.0,24.0,29,253,282,Workday,Hot
2012-06-27,Fall,2012,6,10,Wednesday,Clear,28.7,31.82,37.0,17.0,34,138,172,Workday,Hot
2012-06-27,Fall,2012,6,11,Wednesday,Clear,30.34,32.57,30.0,22.0,64,145,209,Workday,Hot
2012-06-27,Fall,2012,6,12,Wednesday,Clear,31.16,33.34,29.0,20.0,77,245,322,Workday,Hot
2012-06-27,Fall,2012,6,13,Wednesday,Clear,32.8,34.85,27.0,22.0,77,244,321,Workday,Hot
2012-06-27,Fall,2012,6,14,Wednesday,Clear,32.8,34.09,24.0,24.0,78,192,270,Workday,Hot
2012-06-27,Fall,2012,6,15,Wednesday,Clear,32.8,34.85,26.0,31.0,61,188,249,Workday,Hot
2012-06-27,Fall,2012,6,16,Wednesday,Clear,33.62,34.85,24.0,30.0,55,337,392,Workday,Hot
2012-06-27,Fall,2012,6,17,Wednesday,Clear,33.62,34.85,24.0,26.0,113,730,843,Workday,Hot
2012-06-27,Fall,2012,6,18,Wednesday,Clear,32.8,34.85,27.0,22.0,85,719,804,Workday,Hot
2012-06-27,Fall,2012,6,19,Wednesday,Clear,31.98,34.09,29.0,22.0,101,542,643,Workday,Hot
2012-06-27,Fall,2012,6,20,Wednesday,Clear,31.16,33.34,31.0,13.0,76,369,445,Workday,Hot
2012-06-27,Fall,2012,6,21,Wednesday,Clear,30.34,32.57,35.0,9.0,54,313,367,Workday,Hot
2012-06-27,Fall,2012,6,22,Wednesday,Clear,29.52,32.57,39.0,6.0,52,245,297,Workday,Hot
2012-06-27,Fall,2012,6,23,Wednesday,Clear,27.88,31.82,47.0,9.0,11,148,159,Workday,Hot
2012-06-28,Fall,2012,6,0,Thursday,Clear,27.06,31.06,50.0,7.0,2,52,54,Workday,Hot
2012-06-28,Fall,2012,6,1,Thursday,Clear,27.06,31.06,54.0,0.0,11,14,25,Workday,Hot
2012-06-28,Fall,2012,6,2,Thursday,Clear,27.06,31.06,50.0,6.0,1,12,13,Workday,Hot
2012-06-28,Fall,2012,6,3,Thursday,Clear,27.06,31.06,50.0,6.0,1,6,7,Workday,Hot
2012-06-28,Fall,2012,6,4,Thursday,Clear,25.42,30.3,61.0,7.0,0,11,11,Workday,Hot
2012-06-28,Fall,2012,6,5,Thursday,Clear,25.42,31.06,57.0,6.0,8,39,47,Workday,Hot
2012-06-28,Fall,2012,6,6,Thursday,Clear,25.42,31.06,57.0,6.0,8,185,193,Workday,Hot
2012-06-28,Fall,2012,6,7,Thursday,Clear,25.42,30.3,61.0,7.0,24,484,508,Workday,Hot
2012-06-28,Fall,2012,6,8,Thursday,Clear,27.06,31.06,50.0,9.0,40,577,617,Workday,Hot
2012-06-28,Fall,2012,6,9,Thursday,Clear,28.7,32.57,54.0,11.0,33,318,351,Workday,Hot
2012-06-28,Fall,2012,6,10,Thursday,Clear,30.34,33.34,48.0,13.0,40,144,184,Workday,Hot
2012-06-28,Fall,2012,6,11,Thursday,Clear,32.8,34.85,31.0,13.0,41,170,211,Workday,Hot
2012-06-28,Fall,2012,6,12,Thursday,Clear,34.44,35.6,26.0,19.0,49,227,276,Workday,Hot
2012-06-28,Fall,2012,6,13,Thursday,Clear,35.26,37.12,26.0,15.0,31,205,236,Workday,Hot
2012-06-28,Fall,2012,6,14,Thursday,Clear,35.26,36.36,25.0,22.0,66,188,254,Workday,Hot
2012-06-28,Fall,2012,6,15,Thursday,Clear,35.26,36.36,25.0,22.0,24,195,219,Workday,Hot
2012-06-28,Fall,2012,6,16,Thursday,Clear,36.08,37.12,23.0,13.0,56,331,387,Workday,Hot
2012-06-28,Fall,2012,6,17,Thursday,Clear,36.08,37.12,22.0,13.0,71,634,705,Workday,Hot
2012-06-28,Fall,2012,6,18,Thursday,Clear,35.26,36.36,25.0,15.0,100,597,697,Workday,Hot
2012-06-28,Fall,2012,6,19,Thursday,Clear,34.44,36.36,30.0,20.0,79,492,571,Workday,Hot
2012-06-28,Fall,2012,6,20,Thursday,Clear,33.62,36.36,34.0,13.0,71,399,470,Workday,Hot
2012-06-28,Fall,2012,6,21,Thursday,Clear,31.16,34.85,55.0,13.0,89,309,398,Workday,Hot
2012-06-28,Fall,2012,6,22,Thursday,Clear,31.16,34.85,52.0,11.0,50,224,274,Workday,Hot
2012-06-28,Fall,2012,6,23,Thursday,Clear,30.34,33.34,48.0,9.0,26,145,171,Workday,Hot
